latitude,longitude,month,"<xarray.DataArray 't' (latitude: 37, longitude: 396)>
array([[28.638367, 28.698883, 28.661224, ..., 29.155853, 29.019714,
        28.941376],
       [28.757416, 28.79776 , 28.750671, ..., 29.406006, 29.260254,
        29.134521],
       [28.831665, 28.846375, 28.845428, ..., 29.588715, 29.46283 ,
        29.382874],
       ...,
       [25.837738, 25.843323, 25.842041, ..., 26.016022, 26.016815,
        26.01889 ],
       [25.79599 , 25.803467, 25.801544, ..., 25.936005, 25.931702,
        25.93637 ],
       [25.74936 , 25.757782, 25.760529, ..., 25.850555, 25.84668 ,
        25.860321]], dtype=float32)
Coordinates:
  * longitude  (longitude) float64 -5.0 -4.75 -4.5 -4.25 ... 2.25 2.5 2.75 3.0
  * latitude   (latitude) float32 12.0 11.75 11.5 11.25 ... 3.75 3.5 3.25 3.0
    month      (longitude) int64 1 1 1 1 1 1 1 1 1 ... 12 12 12 12 12 12 12 12"
4.5,-4.25,3,26.548248
4.5,-4.0,3,26.551788
4.5,-3.75,3,26.582062
4.5,-3.5,3,26.587555
4.5,-3.25,3,26.5914
4.5,-3.0,3,26.607666
4.5,-2.75,3,26.605042
4.5,-2.5,3,26.608673
4.5,-2.25,3,26.592163
4.5,-2.0,3,26.627563
4.5,-1.75,3,26.638031
4.5,-1.5,3,26.672546
4.5,-1.25,3,26.714691
4.5,-1.0,3,26.741089
4.5,-0.75,3,26.802765
4.5,-0.5,3,26.830597
4.5,-0.25,3,26.86081
4.5,0.0,3,26.8797
4.5,0.25,3,26.90924
4.5,0.5,3,26.92575
4.5,0.75,3,26.930695
4.5,1.0,3,26.944122
4.5,1.25,3,26.955841
4.5,1.5,3,26.96933
4.5,1.75,3,26.965332
4.5,2.0,3,26.977173
4.5,2.25,3,26.979156
4.5,2.5,3,26.978363
4.5,2.75,3,26.987762
4.5,3.0,3,26.981018
4.5,-5.0,4,26.503754
4.5,-4.75,4,26.532227
4.5,-4.5,4,26.545197
4.5,-4.25,4,26.58142
4.5,-4.0,4,26.581879
4.5,-3.75,4,26.606232
4.5,-3.5,4,26.610107
4.5,-3.25,4,26.61203
4.5,-3.0,4,26.626343
4.5,-2.75,4,26.621735
4.5,-2.5,4,26.625824
4.5,-2.25,4,26.60617
4.5,-2.0,4,26.62909
4.5,-1.75,4,26.62915
4.5,-1.5,4,26.657959
4.5,-1.25,4,26.695496
4.5,-1.0,4,26.7117
4.5,-0.75,4,26.76764
4.5,-0.5,4,26.787842
4.5,-0.25,4,26.81607
4.5,0.0,4,26.846588
4.5,0.25,4,26.876862
4.5,0.5,4,26.902832
4.5,0.75,4,26.914673
4.5,1.0,4,26.928528
4.5,1.25,4,26.947662
4.5,1.5,4,26.963562
4.5,1.75,4,26.961884
4.5,2.0,4,26.9776
4.5,2.25,4,26.980957
4.5,2.5,4,26.973785
4.5,2.75,4,26.981293
4.5,3.0,4,26.970245
4.5,-5.0,5,25.735107
4.5,-4.75,5,25.769653
4.5,-4.5,5,25.766693
4.5,-4.25,5,25.805145
4.5,-4.0,5,25.809326
4.5,-3.75,5,25.826447
4.5,-3.5,5,25.834229
4.5,-3.25,5,25.836914
4.5,-3.0,5,25.855438
4.5,-2.75,5,25.857788
4.5,-2.5,5,25.872864
4.5,-2.25,5,25.855713
4.5,-2.0,5,25.877594
4.5,-1.75,5,25.879364
4.5,-1.5,5,25.900024
4.5,-1.25,5,25.939362
4.5,-1.0,5,25.947266
4.5,-0.75,5,25.993896
4.5,-0.5,5,26.017487
4.5,-0.25,5,26.041626
4.5,0.0,5,26.070038
4.5,0.25,5,26.090118
4.5,0.5,5,26.110382
4.5,0.75,5,26.12674
4.5,1.0,5,26.138397
4.5,1.25,5,26.162079
4.5,1.5,5,26.18573
4.5,1.75,5,26.182404
4.5,2.0,5,26.203125
4.5,2.25,5,26.211548
4.5,2.5,5,26.211945
4.5,2.75,5,26.232239
4.5,3.0,5,26.22525
4.5,-5.0,6,24.716156
4.5,-4.75,6,24.746613
4.5,-4.5,6,24.728485
4.5,-4.25,6,24.751404
4.5,-4.0,6,24.74826
4.5,-3.75,6,24.752838
4.5,-3.5,6,24.754578
4.5,-3.25,6,24.743805
4.5,-3.0,6,24.749237
4.5,-2.75,6,24.741028
4.5,-2.5,6,24.744385
4.5,-2.25,6,24.711823
4.5,-2.0,6,24.7193
4.5,-1.75,6,24.706299
4.5,-1.5,6,24.715454
4.5,-1.25,6,24.748566
4.5,-1.0,6,24.74292
4.5,-0.75,6,24.780273
4.5,-0.5,6,24.801025
4.5,-0.25,6,24.825623
4.5,0.0,6,24.8508
4.5,0.25,6,24.871613
4.5,0.5,6,24.883759
4.5,0.75,6,24.897522
4.5,1.0,6,24.908264
4.5,1.25,6,24.917053
4.5,1.5,6,24.94458
4.5,1.75,6,24.934937
4.5,2.0,6,24.960052
4.5,2.25,6,24.96643
4.5,2.5,6,24.960571
4.5,2.75,6,24.985168
4.5,3.0,6,24.9711
4.5,-5.0,7,23.895508
4.5,-4.75,7,23.918518
4.5,-4.5,7,23.908386
4.5,-4.25,7,23.922913
4.5,-4.0,7,23.909943
4.5,-3.75,7,23.902222
4.5,-3.5,7,23.885712
4.5,-3.25,7,23.855103
4.5,-3.0,7,23.844635
4.5,-2.75,7,23.821198
4.5,-2.5,7,23.799133
4.5,-2.25,7,23.746613
4.5,-2.0,7,23.73285
4.5,-1.75,7,23.695496
4.5,-1.5,7,23.685028
4.5,-1.25,7,23.70523
4.5,-1.0,7,23.696777
4.5,-0.75,7,23.736847
4.5,-0.5,7,23.757477
4.5,-0.25,7,23.789612
4.5,0.0,7,23.824677
4.5,0.25,7,23.856995
4.5,0.5,7,23.884949
4.5,0.75,7,23.90805
4.5,1.0,7,23.938324
4.5,1.25,7,23.95987
4.5,1.5,7,23.997406
4.5,1.75,7,23.999817
4.5,2.0,7,24.0289
4.5,2.25,7,24.04422
4.5,2.5,7,24.040833
4.5,2.75,7,24.066711
4.5,3.0,7,24.05661
4.5,-5.0,8,23.373627
4.5,-4.75,8,23.386932
4.5,-4.5,8,23.37619
4.5,-4.25,8,23.392487
4.5,-4.0,8,23.38205
4.5,-3.75,8,23.379578
4.5,-3.5,8,23.369537
4.5,-3.25,8,23.343658
4.5,-3.0,8,23.342407
4.5,-2.75,8,23.321259
4.5,-2.5,8,23.294952
4.5,-2.25,8,23.247803
4.5,-2.0,8,23.23648
4.5,-1.75,8,23.19751
4.5,-1.5,8,23.18451
4.5,-1.25,8,23.197418
4.5,-1.0,8,23.186584
4.5,-0.75,8,23.2247
4.5,-0.5,8,23.24173
4.5,-0.25,8,23.274628
4.5,0.0,8,23.31012
4.5,0.25,8,23.346619
4.5,0.5,8,23.379639
4.5,0.75,8,23.405334
4.5,1.0,8,23.442444
4.5,1.25,8,23.46875
4.5,1.5,8,23.511963
4.5,1.75,8,23.523926
4.5,2.0,8,23.566101
4.5,2.25,8,23.598572
4.5,2.5,8,23.612152
4.5,2.75,8,23.656311
4.5,3.0,8,23.656708
4.5,-5.0,9,23.628723
4.5,-4.75,9,23.646057
4.5,-4.5,9,23.640778
4.5,-4.25,9,23.666016
4.5,-4.0,9,23.657806
4.5,-3.75,9,23.6669
4.5,-3.5,9,23.666412
4.5,-3.25,9,23.648193
4.5,-3.0,9,23.661377
4.5,-2.75,9,23.651428
4.5,-2.5,9,23.640625
4.5,-2.25,9,23.611084
4.5,-2.0,9,23.612762
4.5,-1.75,9,23.58548
4.5,-1.5,9,23.57837
4.5,-1.25,9,23.603546
4.5,-1.0,9,23.617249
4.5,-0.75,9,23.673431
4.5,-0.5,9,23.707245
4.5,-0.25,9,23.74585
4.5,0.0,9,23.783447
4.5,0.25,9,23.820312
4.5,0.5,9,23.846283
4.5,0.75,9,23.86728
4.5,1.0,9,23.891846
4.5,1.25,9,23.912018
4.5,1.5,9,23.944977
4.5,1.75,9,23.943695
4.5,2.0,9,23.976105
4.5,2.25,9,23.991302
4.5,2.5,9,23.99524
4.5,2.75,9,24.031372
4.5,3.0,9,24.025208
4.5,-5.0,10,24.445068
4.5,-4.75,10,24.471283
4.5,-4.5,10,24.468933
4.5,-4.25,10,24.49887
4.5,-4.0,10,24.496368
4.5,-3.75,10,24.512604
4.5,-3.5,10,24.516998
4.5,-3.25,10,24.511414
4.5,-3.0,10,24.52832
4.5,-2.75,10,24.53061
4.5,-2.5,10,24.532532
4.5,-2.25,10,24.520264
4.5,-2.0,10,24.542175
4.5,-1.75,10,24.537659
4.5,-1.5,10,24.558868
4.5,-1.25,10,24.593628
4.5,-1.0,10,24.611603
4.5,-0.75,10,24.654205
4.5,-0.5,10,24.675934
4.5,-0.25,10,24.701477
4.5,0.0,10,24.717865
4.5,0.25,10,24.741302
4.5,0.5,10,24.750824
4.5,0.75,10,24.759125
4.5,1.0,10,24.769012
4.5,1.25,10,24.780518
4.5,1.5,10,24.803223
4.5,1.75,10,24.79956
4.5,2.0,10,24.823334
4.5,2.25,10,24.829773
4.5,2.5,10,24.82956
4.5,2.75,10,24.847412
4.5,3.0,10,24.836761
4.5,-5.0,11,25.334106
4.5,-4.75,11,25.363342
4.5,-4.5,11,25.365112
4.5,-4.25,11,25.399384
4.5,-4.0,11,25.406036
4.5,-3.75,11,25.426178
4.5,-3.5,11,25.444
4.5,-3.25,11,25.461609
4.5,-3.0,11,25.492706
4.5,-2.75,11,25.51294
4.5,-2.5,11,25.536835
4.5,-2.25,11,25.542725
4.5,-2.0,11,25.582855
4.5,-1.75,11,25.606506
4.5,-1.5,11,25.644104
4.5,-1.25,11,25.684662
4.5,-1.0,11,25.708801
4.5,-0.75,11,25.751678
4.5,-0.5,11,25.783997
4.5,-0.25,11,25.811737
4.5,0.0,11,25.82843
4.5,0.25,11,25.85913
4.5,0.5,11,25.869232
4.5,0.75,11,25.87799
4.5,1.0,11,25.88861
4.5,1.25,11,25.898285
4.5,1.5,11,25.913544
4.5,1.75,11,25.908783
4.5,2.0,11,25.92035
4.5,2.25,11,25.918457
4.5,2.5,11,25.911133
4.5,2.75,11,25.909424
4.5,3.0,11,25.891937
4.5,-5.0,12,25.760315
4.5,-4.75,12,25.786194
4.5,-4.5,12,25.790344
4.5,-4.25,12,25.816528
4.5,-4.0,12,25.826721
4.5,-3.75,12,25.8461
4.5,-3.5,12,25.86383
4.5,-3.25,12,25.877289
4.5,-3.0,12,25.899658
4.5,-2.75,12,25.915863
4.5,-2.5,12,25.931396
4.5,-2.25,12,25.938416
4.5,-2.0,12,25.967438
4.5,-1.75,12,25.986206
4.5,-1.5,12,26.019623
4.5,-1.25,12,26.057251
4.5,-1.0,12,26.090118
4.5,-0.75,12,26.133118
4.5,-0.5,12,26.170258
4.5,-0.25,12,26.194702
4.5,0.0,12,26.214325
4.5,0.25,12,26.247894
4.5,0.5,12,26.256409
4.5,0.75,12,26.264923
4.5,1.0,12,26.270264
4.5,1.25,12,26.28238
4.5,1.5,12,26.289154
4.5,1.75,12,26.288513
4.5,2.0,12,26.302704
4.5,2.25,12,26.302002
4.5,2.5,12,26.306427
4.5,2.75,12,26.305176
4.5,3.0,12,26.294739
4.25,-5.0,1,25.943237
4.25,-4.75,1,25.944885
4.25,-4.5,1,25.959015
4.25,-4.25,1,25.955414
4.25,-4.0,1,25.954285
4.25,-3.75,1,25.969238
4.25,-3.5,1,25.951416
4.25,-3.25,1,25.968903
4.25,-3.0,1,25.958588
4.25,-2.75,1,25.956543
4.25,-2.5,1,25.962494
4.25,-2.25,1,25.94989
4.25,-2.0,1,25.963776
4.25,-1.75,1,25.957245
4.25,-1.5,1,25.991089
4.25,-1.25,1,25.998291
4.25,-1.0,1,26.010101
4.25,-0.75,1,26.024109
4.25,-0.5,1,26.032684
4.25,-0.25,1,26.068268
4.25,0.0,1,26.067871
4.25,0.25,1,26.079712
4.25,0.5,1,26.076813
4.25,0.75,1,26.085175
4.25,1.0,1,26.087463
4.25,1.25,1,26.089905
4.25,1.5,1,26.091614
4.25,1.75,1,26.0867
4.25,2.0,1,26.101196
4.25,2.25,1,26.093506
4.25,2.5,1,26.10028
4.25,2.75,1,26.091797
4.25,3.0,1,26.090302
4.25,-5.0,2,26.2482
4.25,-4.75,2,26.267944
4.25,-4.5,2,26.290741
4.25,-4.25,2,26.300507
4.25,-4.0,2,26.309021
4.25,-3.75,2,26.333466
4.25,-3.5,2,26.320099
4.25,-3.25,2,26.34497
4.25,-3.0,2,26.34195
4.25,-2.75,2,26.336426
4.25,-2.5,2,26.356018
4.25,-2.25,2,26.348236
4.25,-2.0,2,26.365448
4.25,-1.75,2,26.372131
4.25,-1.5,2,26.414185
4.25,-1.25,2,26.429596
4.25,-1.0,2,26.44809
4.25,-0.75,2,26.467255
4.25,-0.5,2,26.479187
4.25,-0.25,2,26.523132
4.25,0.0,2,26.530365
4.25,0.25,2,26.551208
4.25,0.5,2,26.556732
4.25,0.75,2,26.573822
4.25,1.0,2,26.58493
4.25,1.25,2,26.591644
4.25,1.5,2,26.599182
4.25,1.75,2,26.596832
4.25,2.0,2,26.611572
4.25,2.25,2,26.607391
4.25,2.5,2,26.62085
4.25,2.75,2,26.613739
4.25,3.0,2,26.609436
4.25,-5.0,3,26.505005
4.25,-4.75,3,26.53125
4.25,-4.5,3,26.551178
4.25,-4.25,3,26.56305
4.25,-4.0,3,26.573975
4.25,-3.75,3,26.602478
4.25,-3.5,3,26.592743
4.25,-3.25,3,26.62085
4.25,-3.0,3,26.620972
4.25,-2.75,3,26.614716
4.25,-2.5,3,26.643127
4.25,-2.25,3,26.63913
4.25,-2.0,3,26.662506
4.25,-1.75,3,26.672607
4.25,-1.5,3,26.720032
4.25,-1.25,3,26.746796
4.25,-1.0,3,26.767853
4.25,-0.75,3,26.796814
4.25,-0.5,3,26.812408
4.25,-0.25,3,26.853973
4.25,0.0,3,26.857971
4.25,0.25,3,26.877472
4.25,0.5,3,26.882812
4.25,0.75,3,26.899994
4.25,1.0,3,26.917236
4.25,1.25,3,26.921326
4.25,1.5,3,26.932404
4.25,1.75,3,26.927856
4.25,2.0,3,26.936493
4.25,2.25,3,26.936005
4.25,2.5,3,26.94754
4.25,2.75,3,26.944092
4.25,3.0,3,26.940002
4.25,-5.0,4,26.52243
4.25,-4.75,4,26.542847
4.25,-4.5,4,26.561707
4.25,-4.25,4,26.569397
4.25,-4.0,4,26.578766
4.25,-3.75,4,26.605438
4.25,-3.5,4,26.597809
4.25,-3.25,4,26.623596
4.25,-3.0,4,26.623688
4.25,-2.75,4,26.616669
4.25,-2.5,4,26.639404
4.25,-2.25,4,26.63153
4.25,-2.0,4,26.650635
4.25,-1.75,4,26.655914
4.25,-1.5,4,26.693329
4.25,-1.25,4,26.718292
4.25,-1.0,4,26.730713
4.25,-0.75,4,26.753082
4.25,-0.5,4,26.76773
4.25,-0.25,4,26.804443
4.25,0.0,4,26.822174
4.25,0.25,4,26.849854
4.25,0.5,4,26.857513
4.25,0.75,4,26.882477
4.25,1.0,4,26.902588
4.25,1.25,4,26.90915
4.25,1.5,4,26.926147
4.25,1.75,4,26.925323
4.25,2.0,4,26.93686
4.25,2.25,4,26.937408
4.25,2.5,4,26.943817
4.25,2.75,4,26.940887
4.25,3.0,4,26.938232
4.25,-5.0,5,25.743134
4.25,-4.75,5,25.769073
4.25,-4.5,5,25.780396
4.25,-4.25,5,25.795074
4.25,-4.0,5,25.801117
4.25,-3.75,5,25.8237
4.25,-3.5,5,25.823273
4.25,-3.25,5,25.841492
4.25,-3.0,5,25.850159
4.25,-2.75,5,25.846924
4.25,-2.5,5,25.873657
4.25,-2.25,5,25.867523
4.25,-2.0,5,25.885132
4.25,-1.75,5,25.891876
4.25,-1.5,5,25.913635
4.25,-1.25,5,25.938385
4.25,-1.0,5,25.944366
4.25,-0.75,5,25.970764
4.25,-0.5,5,25.993744
4.25,-0.25,5,26.019806
4.25,0.0,5,26.038177
4.25,0.25,5,26.059479
4.25,0.5,5,26.063507
4.25,0.75,5,26.086884
4.25,1.0,5,26.10559
4.25,1.25,5,26.111145
4.25,1.5,5,26.134735
4.25,1.75,5,26.138763
4.25,2.0,5,26.150269
4.25,2.25,5,26.16504
4.25,2.5,5,26.174408
4.25,2.75,5,26.182098
4.25,3.0,5,26.188324
4.25,-5.0,6,24.769348
4.25,-4.75,6,24.789001
4.25,-4.5,6,24.788574
4.25,-4.25,6,24.797943
4.25,-4.0,6,24.792084
4.25,-3.75,6,24.804413
4.25,-3.5,6,24.79892
4.25,-3.25,6,24.796082
4.25,-3.0,6,24.797241
4.25,-2.75,6,24.776703
4.25,-2.5,6,24.791656
4.25,-2.25,6,24.771942
4.25,-2.0,6,24.773651
4.25,-1.75,6,24.775452
4.25,-1.5,6,24.778381
4.25,-1.25,6,24.791962
4.25,-1.0,6,24.791168
4.25,-0.75,6,24.81482
4.25,-0.5,6,24.831207
4.25,-0.25,6,24.856201
4.25,0.0,6,24.870453
4.25,0.25,6,24.886475
4.25,0.5,6,24.894104
4.25,0.75,6,24.907135
4.25,1.0,6,24.923676
4.25,1.25,6,24.91623
4.25,1.5,6,24.937164
4.25,1.75,6,24.941864
4.25,2.0,6,24.951172
4.25,2.25,6,24.965027
4.25,2.5,6,24.966278
4.25,2.75,6,24.975586
4.25,3.0,6,24.973083
4.25,-5.0,7,23.955963
4.25,-4.75,7,23.972046
4.25,-4.5,7,23.973663
4.25,-4.25,7,23.976929
4.25,-4.0,7,23.965637
4.25,-3.75,7,23.963379
4.25,-3.5,7,23.944
4.25,-3.25,7,23.928345
4.25,-3.0,7,23.911743
4.25,-2.75,7,23.875366
4.25,-2.5,7,23.87439
4.25,-2.25,7,23.832458
4.25,-2.0,7,23.812439
4.25,-1.75,7,23.806732
4.25,-1.5,7,23.794891
4.25,-1.25,7,23.798767
4.25,-1.0,7,23.79181
4.25,-0.75,7,23.809387
4.25,-0.5,7,23.828308
4.25,-0.25,7,23.857971
4.25,0.0,7,23.880981
4.25,0.25,7,23.908234
4.25,0.5,7,23.932587
4.25,0.75,7,23.961487
4.25,1.0,7,23.993347
4.25,1.25,7,23.996613
4.25,1.5,7,24.023499
4.25,1.75,7,24.0354
4.25,2.0,7,24.048676
4.25,2.25,7,24.0643
4.25,2.5,7,24.064392
4.25,2.75,7,24.074371
4.25,3.0,7,24.070648
4.25,-5.0,8,23.492706
4.25,-4.75,8,23.498688
4.25,-4.5,8,23.491364
4.25,-4.25,8,23.484741
4.25,-4.0,8,23.473694
4.25,-3.75,8,23.467743
4.25,-3.5,8,23.450836
4.25,-3.25,8,23.444061
4.25,-3.0,8,23.425385
4.25,-2.75,8,23.392273
4.25,-2.5,8,23.396515
4.25,-2.25,8,23.352203
4.25,-2.0,8,23.327484
4.25,-1.75,8,23.322968
4.25,-1.5,8,23.318695
4.25,-1.25,8,23.325104
4.25,-1.0,8,23.31607
4.25,-0.75,8,23.326324
4.25,-0.5,8,23.34262
4.25,-0.25,8,23.373291
4.25,0.0,8,23.39386
4.25,0.25,8,23.423462
4.25,0.5,8,23.451294
4.25,0.75,8,23.484528
4.25,1.0,8,23.522308
4.25,1.25,8,23.528473
4.25,1.5,8,23.563782
4.25,1.75,8,23.582764
4.25,2.0,8,23.602112
4.25,2.25,8,23.632172
4.25,2.5,8,23.646301
4.25,2.75,8,23.668732
4.25,3.0,8,23.67514
4.25,-5.0,9,23.75235
4.25,-4.75,9,23.75772
4.25,-4.5,9,23.750122
4.25,-4.25,9,23.745483
4.25,-4.0,9,23.73587
4.25,-3.75,9,23.737946
4.25,-3.5,9,23.726715
4.25,-3.25,9,23.73059
4.25,-3.0,9,23.725494
4.25,-2.75,9,23.707947
4.25,-2.5,9,23.72641
4.25,-2.25,9,23.697327
4.25,-2.0,9,23.68396
4.25,-1.75,9,23.686249
4.25,-1.5,9,23.701172
4.25,-1.25,9,23.721039
4.25,-1.0,9,23.727478
4.25,-0.75,9,23.751465
4.25,-0.5,9,23.772797
4.25,-0.25,9,23.806122
4.25,0.0,9,23.824127
4.25,0.25,9,23.850067
4.25,0.5,9,23.868103
4.25,0.75,9,23.89209
4.25,1.0,9,23.918182
4.25,1.25,9,23.917114
4.25,1.5,9,23.943909
4.25,1.75,9,23.950867
4.25,2.0,9,23.962372
4.25,2.25,9,23.984497
4.25,2.5,9,23.991638
4.25,2.75,9,24.010223
4.25,3.0,9,24.017914
4.25,-5.0,10,24.471588
4.25,-4.75,10,24.482452
4.25,-4.5,10,24.4888
4.25,-4.25,10,24.500732
4.25,-4.0,10,24.49646
4.25,-3.75,10,24.512268
4.25,-3.5,10,24.505249
4.25,-3.25,10,24.518097
4.25,-3.0,10,24.519623
4.25,-2.75,10,24.512543
4.25,-2.5,10,24.535858
4.25,-2.25,10,24.525452
4.25,-2.0,10,24.536102
4.25,-1.75,10,24.538574
4.25,-1.5,10,24.566864
4.25,-1.25,10,24.588531
4.25,-1.0,10,24.596527
4.25,-0.75,10,24.621918
4.25,-0.5,10,24.631592
4.25,-0.25,10,24.658936
4.25,0.0,10,24.67038
4.25,0.25,10,24.685486
4.25,0.5,10,24.692719
4.25,0.75,10,24.706482
4.25,1.0,10,24.720459
4.25,1.25,10,24.723602
4.25,1.5,10,24.741943
4.25,1.75,10,24.746796
4.25,2.0,10,24.761597
4.25,2.25,10,24.770935
4.25,2.5,10,24.777985
4.25,2.75,10,24.78415
4.25,3.0,10,24.785614
4.25,-5.0,11,25.289276
4.25,-4.75,11,25.306946
4.25,-4.5,11,25.32602
4.25,-4.25,11,25.344543
4.25,-4.0,11,25.346893
4.25,-3.75,11,25.377686
4.25,-3.5,11,25.386688
4.25,-3.25,11,25.418488
4.25,-3.0,11,25.437653
4.25,-2.75,11,25.453064
4.25,-2.5,11,25.490265
4.25,-2.25,11,25.504944
4.25,-2.0,11,25.546967
4.25,-1.75,11,25.563019
4.25,-1.5,11,25.602386
4.25,-1.25,11,25.628235
4.25,-1.0,11,25.64508
4.25,-0.75,11,25.674377
4.25,-0.5,11,25.69101
4.25,-0.25,11,25.726318
4.25,0.0,11,25.741058
4.25,0.25,11,25.766357
4.25,0.5,11,25.772125
4.25,0.75,11,25.783173
4.25,1.0,11,25.796143
4.25,1.25,11,25.802582
4.25,1.5,11,25.812073
4.25,1.75,11,25.813751
4.25,2.0,11,25.823578
4.25,2.25,11,25.815582
4.25,2.5,11,25.821991
4.25,2.75,11,25.81134
4.25,3.0,11,25.804932
4.25,-5.0,12,25.726257
4.25,-4.75,12,25.736969
4.25,-4.5,12,25.758759
4.25,-4.25,12,25.770569
4.25,-4.0,12,25.778717
4.25,-3.75,12,25.808716
4.25,-3.5,12,25.813995
4.25,-3.25,12,25.844177
4.25,-3.0,12,25.853607
4.25,-2.75,12,25.874023
4.25,-2.5,12,25.902557
4.25,-2.25,12,25.917206
4.25,-2.0,12,25.95581
4.25,-1.75,12,25.965057
4.25,-1.5,12,26.010986
4.25,-1.25,12,26.035461
4.25,-1.0,12,26.060242
4.25,-0.75,12,26.085938
4.25,-0.5,12,26.102753
4.25,-0.25,12,26.142365
4.25,0.0,12,26.156494
4.25,0.25,12,26.180908
4.25,0.5,12,26.184082
4.25,0.75,12,26.201172
4.25,1.0,12,26.208649
4.25,1.25,12,26.216461
4.25,1.5,12,26.222809
4.25,1.75,12,26.22284
4.25,2.0,12,26.241028
4.25,2.25,12,26.234009
4.25,2.5,12,26.248291
4.25,2.75,12,26.239807
4.25,3.0,12,26.239716
4.0,-5.0,1,25.924377
4.0,-4.75,1,25.918915
4.0,-4.5,1,25.928192
4.0,-4.25,1,25.939178
4.0,-4.0,1,25.935028
4.0,-3.75,1,25.945984
4.0,-3.5,1,25.930237
4.0,-3.25,1,25.960907
4.0,-3.0,1,25.950134
4.0,-2.75,1,25.955902
4.0,-2.5,1,25.964417
4.0,-2.25,1,25.955078
4.0,-2.0,1,25.987244
4.0,-1.75,1,25.976135
4.0,-1.5,1,25.99356
4.0,-1.25,1,25.986572
4.0,-1.0,1,26.009521
4.0,-0.75,1,26.030304
4.0,-0.5,1,26.028076
4.0,-0.25,1,26.046173
4.0,0.0,1,26.038544
4.0,0.25,1,26.064606
4.0,0.5,1,26.063202
4.0,0.75,1,26.078644
4.0,1.0,1,26.074585
4.0,1.25,1,26.070068
4.0,1.5,1,26.080719
4.0,1.75,1,26.074371
4.0,2.0,1,26.083069
4.0,2.25,1,26.073883
4.0,2.5,1,26.085022
4.0,2.75,1,26.064941
4.0,3.0,1,26.067444
4.0,-5.0,2,26.256317
4.0,-4.75,2,26.265259
4.0,-4.5,2,26.28366
4.0,-4.25,2,26.30841
4.0,-4.0,2,26.308868
4.0,-3.75,2,26.326416
4.0,-3.5,2,26.321014
4.0,-3.25,2,26.352875
4.0,-3.0,2,26.34903
4.0,-2.75,2,26.357605
4.0,-2.5,2,26.371307
4.0,-2.25,2,26.370636
4.0,-2.0,2,26.413116
4.0,-1.75,2,26.41095
4.0,-1.5,2,26.431915
4.0,-1.25,2,26.432861
4.0,-1.0,2,26.463165
4.0,-0.75,2,26.484589
4.0,-0.5,2,26.48648
4.0,-0.25,2,26.51004
4.0,0.0,2,26.50827
4.0,0.25,2,26.544983
4.0,0.5,2,26.552094
4.0,0.75,2,26.57486
4.0,1.0,2,26.575867
4.0,1.25,2,26.576385
4.0,1.5,2,26.589325
4.0,1.75,2,26.585724
4.0,2.0,2,26.596802
4.0,2.25,2,26.586884
4.0,2.5,2,26.600952
4.0,2.75,2,26.582367
4.0,3.0,2,26.587067
4.0,-5.0,3,26.515594
4.0,-4.75,3,26.52835
4.0,-4.5,3,26.545074
4.0,-4.25,3,26.572144
4.0,-4.0,3,26.575806
4.0,-3.75,3,26.597229
4.0,-3.5,3,26.595642
4.0,-3.25,3,26.623352
4.0,-3.0,3,26.624146
4.0,-2.75,3,26.634949
4.0,-2.5,3,26.652283
4.0,-2.25,3,26.652466
4.0,-2.0,3,26.693542
4.0,-1.75,3,26.698029
4.0,-1.5,3,26.722137
4.0,-1.25,3,26.728882
4.0,-1.0,3,26.763855
4.0,-0.75,3,26.789246
4.0,-0.5,3,26.798218
4.0,-0.25,3,26.822754
4.0,0.0,3,26.815369
4.0,0.25,3,26.849518
4.0,0.5,3,26.85614
4.0,0.75,3,26.878967
4.0,1.0,3,26.887665
4.0,1.25,3,26.88858
4.0,1.5,3,26.898712
4.0,1.75,3,26.895844
4.0,2.0,3,26.906494
4.0,2.25,3,26.89917
4.0,2.5,3,26.915588
4.0,2.75,3,26.899658
4.0,3.0,3,26.906464
4.0,-5.0,4,26.515198
4.0,-4.75,4,26.519226
4.0,-4.5,4,26.536682
4.0,-4.25,4,26.56018
4.0,-4.0,4,26.563538
4.0,-3.75,4,26.585999
4.0,-3.5,4,26.584564
4.0,-3.25,4,26.610626
4.0,-3.0,4,26.614014
4.0,-2.75,4,26.621338
4.0,-2.5,4,26.63382
4.0,-2.25,4,26.632477
4.0,-2.0,4,26.664429
4.0,-1.75,4,26.669647
4.0,-1.5,4,26.691345
4.0,-1.25,4,26.696625
4.0,-1.0,4,26.72818
4.0,-0.75,4,26.743408
4.0,-0.5,4,26.751892
4.0,-0.25,4,26.779083
4.0,0.0,4,26.778137
4.0,0.25,4,26.821045
4.0,0.5,4,26.829681
4.0,0.75,4,26.852386
4.0,1.0,4,26.86795
4.0,1.25,4,26.874329
4.0,1.5,4,26.889526
4.0,1.75,4,26.893463
4.0,2.0,4,26.904755
4.0,2.25,4,26.896515
4.0,2.5,4,26.914246
4.0,2.75,4,26.89972
4.0,3.0,4,26.91034
4.0,-5.0,5,25.751099
4.0,-4.75,5,25.7583
4.0,-4.5,5,25.775818
4.0,-4.25,5,25.796967
4.0,-4.0,5,25.796936
4.0,-3.75,5,25.817627
4.0,-3.5,5,25.818115
4.0,-3.25,5,25.839691
4.0,-3.0,5,25.852081
4.0,-2.75,5,25.855438
4.0,-2.5,5,25.86966
