latitude,longitude,month,"<xarray.DataArray 'r' (latitude: 37, longitude: 396)>
array([[18.793911, 18.965187, 18.398207, ..., 18.866547, 19.271273,
        19.565584],
       [19.580229, 19.425623, 18.646044, ..., 19.15216 , 19.430243,
        20.180214],
       [20.414602, 20.024244, 19.166777, ..., 19.472445, 19.84692 ,
        20.669466],
       ...,
       [81.886925, 81.877304, 81.90431 , ..., 81.76664 , 81.68621 ,
        81.81145 ],
       [81.978676, 82.01549 , 82.00904 , ..., 82.13626 , 82.082504,
        82.08208 ],
       [82.132286, 82.07965 , 82.11814 , ..., 82.34556 , 82.47815 ,
        82.37552 ]], dtype=float32)
Coordinates:
  * longitude  (longitude) float64 -5.0 -4.75 -4.5 -4.25 ... 2.25 2.5 2.75 3.0
  * latitude   (latitude) float32 12.0 11.75 11.5 11.25 ... 3.75 3.5 3.25 3.0
    month      (longitude) int64 1 1 1 1 1 1 1 1 1 ... 12 12 12 12 12 12 12 12"
4.75,1.75,5,83.05655
4.75,2.0,5,83.0226
4.75,2.25,5,82.883484
4.75,2.5,5,82.97182
4.75,2.75,5,82.79535
4.75,3.0,5,82.88428
4.75,-5.0,6,84.314835
4.75,-4.75,6,84.38459
4.75,-4.5,6,84.540146
4.75,-4.25,6,84.46245
4.75,-4.0,6,84.61808
4.75,-3.75,6,84.600685
4.75,-3.5,6,84.56942
4.75,-3.25,6,84.395195
4.75,-3.0,6,84.57331
4.75,-2.75,6,84.61815
4.75,-2.5,6,84.88619
4.75,-2.25,6,86.09658
4.75,-2.0,6,85.82362
4.75,-1.75,6,85.48368
4.75,-1.5,6,85.50597
4.75,-1.25,6,85.09266
4.75,-1.0,6,85.080246
4.75,-0.75,6,84.95516
4.75,-0.5,6,84.9716
4.75,-0.25,6,84.71714
4.75,0.0,6,84.69595
4.75,0.25,6,84.59535
4.75,0.5,6,84.404106
4.75,0.75,6,84.51794
4.75,1.0,6,84.43226
4.75,1.25,6,84.54022
4.75,1.5,6,84.42504
4.75,1.75,6,84.43952
4.75,2.0,6,84.379585
4.75,2.25,6,84.371376
4.75,2.5,6,84.45281
4.75,2.75,6,84.419464
4.75,3.0,6,84.57521
4.75,-5.0,7,83.31245
4.75,-4.75,7,83.35304
4.75,-4.5,7,83.48362
4.75,-4.25,7,83.478676
4.75,-4.0,7,83.70958
4.75,-3.75,7,83.928986
4.75,-3.5,7,84.06973
4.75,-3.25,7,84.16106
4.75,-3.0,7,84.36014
4.75,-2.75,7,84.58005
4.75,-2.5,7,84.92147
4.75,-2.25,7,85.64724
4.75,-2.0,7,85.34192
4.75,-1.75,7,85.735344
4.75,-1.5,7,86.431366
4.75,-1.25,7,86.16704
4.75,-1.0,7,86.19433
4.75,-0.75,7,85.91545
4.75,-0.5,7,85.884575
4.75,-0.25,7,85.6142
4.75,0.0,7,85.41594
4.75,0.25,7,85.22994
4.75,0.5,7,84.87874
4.75,0.75,7,84.95799
4.75,1.0,7,84.774765
4.75,1.25,7,84.84064
4.75,1.5,7,84.70961
4.75,1.75,7,84.660164
4.75,2.0,7,84.60432
4.75,2.25,7,84.5226
4.75,2.5,7,84.64151
4.75,2.75,7,84.57968
4.75,3.0,7,84.728775
4.75,-5.0,8,86.95868
4.75,-4.75,8,86.943726
4.75,-4.5,8,87.00341
4.75,-4.25,8,86.89425
4.75,-4.0,8,86.928185
4.75,-3.75,8,87.11011
4.75,-3.5,8,87.199936
4.75,-3.25,8,87.34642
4.75,-3.0,8,87.476944
4.75,-2.75,8,87.72387
4.75,-2.5,8,88.08685
4.75,-2.25,8,88.128334
4.75,-2.0,8,87.441315
4.75,-1.75,8,88.15437
4.75,-1.5,8,89.20032
4.75,-1.25,8,89.11841
4.75,-1.0,8,89.22298
4.75,-0.75,8,88.94823
4.75,-0.5,8,89.021835
4.75,-0.25,8,88.86495
4.75,0.0,8,88.629456
4.75,0.25,8,88.41892
4.75,0.5,8,87.972725
4.75,0.75,8,88.00047
4.75,1.0,8,87.7549
4.75,1.25,8,87.77269
4.75,1.5,8,87.60702
4.75,1.75,8,87.460945
4.75,2.0,8,87.30159
4.75,2.25,8,87.04254
4.75,2.5,8,87.0317
4.75,2.75,8,86.761925
4.75,3.0,8,86.77699
4.75,-5.0,9,89.14485
4.75,-4.75,9,89.05767
4.75,-4.5,9,89.063286
4.75,-4.25,9,88.88429
4.75,-4.0,9,88.81317
4.75,-3.75,9,88.90133
4.75,-3.5,9,88.85592
4.75,-3.25,9,88.81864
4.75,-3.0,9,88.88993
4.75,-2.75,9,89.02264
4.75,-2.5,9,89.29207
4.75,-2.25,9,89.27762
4.75,-2.0,9,88.58742
4.75,-1.75,9,89.207924
4.75,-1.5,9,90.25349
4.75,-1.25,9,90.18157
4.75,-1.0,9,90.06584
4.75,-0.75,9,89.7246
4.75,-0.5,9,89.56088
4.75,-0.25,9,89.21239
4.75,0.0,9,88.88311
4.75,0.25,9,88.57547
4.75,0.5,9,88.194305
4.75,0.75,9,88.15944
4.75,1.0,9,87.95346
4.75,1.25,9,87.970436
4.75,1.5,9,87.78964
4.75,1.75,9,87.739174
4.75,2.0,9,87.64884
4.75,2.25,9,87.48035
4.75,2.5,9,87.5211
4.75,2.75,9,87.31808
4.75,3.0,9,87.367905
4.75,-5.0,10,86.75148
4.75,-4.75,10,86.71913
4.75,-4.5,10,86.77296
4.75,-4.25,10,86.624825
4.75,-4.0,10,86.62111
4.75,-3.75,10,86.621605
4.75,-3.5,10,86.56205
4.75,-3.25,10,86.31501
4.75,-3.0,10,86.437225
4.75,-2.75,10,86.408905
4.75,-2.5,10,86.645065
4.75,-2.25,10,87.25507
4.75,-2.0,10,86.76838
4.75,-1.75,10,86.89325
4.75,-1.5,10,87.25193
4.75,-1.25,10,86.902145
4.75,-1.0,10,86.669785
4.75,-0.75,10,86.42965
4.75,-0.5,10,86.332726
4.75,-0.25,10,85.994644
4.75,0.0,10,85.920006
4.75,0.25,10,85.71968
4.75,0.5,10,85.53928
4.75,0.75,10,85.584335
4.75,1.0,10,85.46232
4.75,1.25,10,85.591675
4.75,1.5,10,85.3805
4.75,1.75,10,85.4497
4.75,2.0,10,85.372795
4.75,2.25,10,85.27201
4.75,2.5,10,85.39709
4.75,2.75,10,85.18903
4.75,3.0,10,85.335434
4.75,-5.0,11,84.48514
4.75,-4.75,11,84.45731
4.75,-4.5,11,84.67603
4.75,-4.25,11,84.40731
4.75,-4.0,11,84.495605
4.75,-3.75,11,84.443985
4.75,-3.5,11,84.320175
4.75,-3.25,11,84.02195
4.75,-3.0,11,84.06761
4.75,-2.75,11,84.053345
4.75,-2.5,11,84.24742
4.75,-2.25,11,85.22892
4.75,-2.0,11,84.73491
4.75,-1.75,11,84.28612
4.75,-1.5,11,84.19241
4.75,-1.25,11,83.668495
4.75,-1.0,11,83.489395
4.75,-0.75,11,83.25455
4.75,-0.5,11,83.157104
4.75,-0.25,11,82.77483
4.75,0.0,11,82.650085
4.75,0.25,11,82.490814
4.75,0.5,11,82.315735
4.75,0.75,11,82.25957
4.75,1.0,11,82.10142
4.75,1.25,11,82.20051
4.75,1.5,11,81.931694
4.75,1.75,11,82.01201
4.75,2.0,11,81.93634
4.75,2.25,11,81.86128
4.75,2.5,11,82.035706
4.75,2.75,11,81.918846
4.75,3.0,11,82.1216
4.75,-5.0,12,83.29559
4.75,-4.75,12,83.21653
4.75,-4.5,12,83.48624
4.75,-4.25,12,83.039024
4.75,-4.0,12,83.26441
4.75,-3.75,12,83.184616
4.75,-3.5,12,83.04349
4.75,-3.25,12,82.83902
4.75,-3.0,12,82.86204
4.75,-2.75,12,82.94597
4.75,-2.5,12,83.12755
4.75,-2.25,12,84.13729
4.75,-2.0,12,83.72224
4.75,-1.75,12,83.65744
4.75,-1.5,12,83.72441
4.75,-1.25,12,82.94039
4.75,-1.0,12,82.74205
4.75,-0.75,12,82.36966
4.75,-0.5,12,82.29081
4.75,-0.25,12,81.97508
4.75,0.0,12,81.71017
4.75,0.25,12,81.541504
4.75,0.5,12,81.22929
4.75,0.75,12,81.12889
4.75,1.0,12,81.07226
4.75,1.25,12,81.16715
4.75,1.5,12,80.956055
4.75,1.75,12,80.97245
4.75,2.0,12,80.81601
4.75,2.25,12,80.66671
4.75,2.5,12,80.70327
4.75,2.75,12,80.54211
4.75,3.0,12,80.60804
4.5,-5.0,1,82.33242
4.5,-4.75,1,82.29389
4.5,-4.5,1,82.1994
4.5,-4.25,1,82.10518
4.5,-4.0,1,82.30757
4.5,-3.75,1,82.07557
4.5,-3.5,1,82.37993
4.5,-3.25,1,82.3567
4.5,-3.0,1,82.305
4.5,-2.75,1,82.51105
4.5,-2.5,1,82.51065
4.5,-2.25,1,82.78438
4.5,-2.0,1,82.59111
4.5,-1.75,1,82.99672
4.5,-1.5,1,82.99823
4.5,-1.25,1,82.73519
4.5,-1.0,1,82.86148
4.5,-0.75,1,82.44292
4.5,-0.5,1,82.295906
4.5,-0.25,1,82.03586
4.5,0.0,1,81.91699
4.5,0.25,1,81.67974
4.5,0.5,1,81.66829
4.5,0.75,1,81.782455
4.5,1.0,1,81.598495
4.5,1.25,1,81.64759
4.5,1.5,1,81.41773
4.5,1.75,1,81.47699
4.5,2.0,1,81.322914
4.5,2.25,1,81.230385
4.5,2.5,1,81.28003
4.5,2.75,1,81.04851
4.5,3.0,1,81.187256
4.5,-5.0,2,83.88153
4.5,-4.75,2,83.77079
4.5,-4.5,2,83.57933
4.5,-4.25,2,83.41022
4.5,-4.0,2,83.51434
4.5,-3.75,2,83.251205
4.5,-3.5,2,83.51062
4.5,-3.25,2,83.52246
4.5,-3.0,2,83.52856
4.5,-2.75,2,83.731575
4.5,-2.5,2,83.73511
4.5,-2.25,2,84.01825
4.5,-2.0,2,83.79222
4.5,-1.75,2,84.11011
4.5,-1.5,2,84.10844
4.5,-1.25,2,83.78022
4.5,-1.0,2,83.84074
4.5,-0.75,2,83.445694
4.5,-0.5,2,83.31672
4.5,-0.25,2,83.06107
4.5,0.0,2,82.876976
4.5,0.25,2,82.63256
4.5,0.5,2,82.56831
4.5,0.75,2,82.620316
4.5,1.0,2,82.39592
4.5,1.25,2,82.36581
4.5,1.5,2,82.14081
4.5,1.75,2,82.16744
4.5,2.0,2,82.029106
4.5,2.25,2,81.8986
4.5,2.5,2,81.8987
4.5,2.75,2,81.719185
4.5,3.0,2,81.802956
4.5,-5.0,3,83.08138
4.5,-4.75,3,82.99467
4.5,-4.5,3,82.83183
4.5,-4.25,3,82.6671
4.5,-4.0,3,82.79265
4.5,-3.75,3,82.48349
4.5,-3.5,3,82.672226
4.5,-3.25,3,82.63059
4.5,-3.0,3,82.60648
4.5,-2.75,3,82.80209
4.5,-2.5,3,82.668175
4.5,-2.25,3,82.98108
4.5,-2.0,3,82.76006
4.5,-1.75,3,82.93139
4.5,-1.5,3,82.838646
4.5,-1.25,3,82.41774
4.5,-1.0,3,82.48294
4.5,-0.75,3,82.093925
4.5,-0.5,3,82.02055
4.5,-0.25,3,81.795456
4.5,0.0,3,81.71281
4.5,0.25,3,81.578285
4.5,0.5,3,81.49084
4.5,0.75,3,81.588066
4.5,1.0,3,81.35062
4.5,1.25,3,81.38035
4.5,1.5,3,81.205795
4.5,1.75,3,81.26116
4.5,2.0,3,81.213455
4.5,2.25,3,81.11894
4.5,2.5,3,81.16778
4.5,2.75,3,80.97352
4.5,3.0,3,81.03642
4.5,-5.0,4,82.937874
4.5,-4.75,4,82.92804
4.5,-4.5,4,82.75704
4.5,-4.25,4,82.61063
4.5,-4.0,4,82.76698
4.5,-3.75,4,82.48752
4.5,-3.5,4,82.686485
4.5,-3.25,4,82.63734
4.5,-3.0,4,82.6069
4.5,-2.75,4,82.79947
4.5,-2.5,4,82.62119
4.5,-2.25,4,82.91958
4.5,-2.0,4,82.76284
4.5,-1.75,4,82.95221
4.5,-1.5,4,82.90725
4.5,-1.25,4,82.51807
4.5,-1.0,4,82.65757
4.5,-0.75,4,82.31184
4.5,-0.5,4,82.2993
4.5,-0.25,4,82.07939
4.5,0.0,4,81.9118
4.5,0.25,4,81.7955
4.5,0.5,4,81.6204
4.5,0.75,4,81.721085
4.5,1.0,4,81.477806
4.5,1.25,4,81.46957
4.5,1.5,4,81.32091
4.5,1.75,4,81.34136
4.5,2.0,4,81.28713
4.5,2.25,4,81.19804
4.5,2.5,4,81.32085
4.5,2.75,4,81.167145
4.5,3.0,4,81.28131
4.5,-5.0,5,84.61096
4.5,-4.75,5,84.6068
4.5,-4.5,5,84.52308
4.5,-4.25,5,84.33224
4.5,-4.0,5,84.45044
4.5,-3.75,5,84.20712
4.5,-3.5,5,84.40832
4.5,-3.25,5,84.34538
4.5,-3.0,5,84.26998
4.5,-2.75,5,84.39948
4.5,-2.5,5,84.10683
4.5,-2.25,5,84.32386
4.5,-2.0,5,84.13686
4.5,-1.75,5,84.3202
4.5,-1.5,5,84.36771
4.5,-1.25,5,84.023
4.5,-1.0,5,84.21048
4.5,-0.75,5,83.92726
4.5,-0.5,5,83.89667
4.5,-0.25,5,83.70284
4.5,0.0,5,83.58469
4.5,0.25,5,83.55008
4.5,0.5,5,83.41517
4.5,0.75,5,83.487114
4.5,1.0,5,83.27333
4.5,1.25,5,83.24563
4.5,1.5,5,83.08695
4.5,1.75,5,83.13627
4.5,2.0,5,83.0754
4.5,2.25,5,82.99874
4.5,2.5,5,83.03763
4.5,2.75,5,82.84781
4.5,3.0,5,82.94186
4.5,-5.0,6,83.65106
4.5,-4.75,6,83.722206
4.5,-4.5,6,83.7477
4.5,-4.25,6,83.679344
4.5,-4.0,6,83.84874
4.5,-3.75,6,83.7054
4.5,-3.5,6,83.964165
4.5,-3.25,6,84.00013
4.5,-3.0,6,84.01623
4.5,-2.75,6,84.22502
4.5,-2.5,6,84.02452
4.5,-2.25,6,84.309425
4.5,-2.0,6,84.21907
4.5,-1.75,6,84.43438
4.5,-1.5,6,84.503944
4.5,-1.25,6,84.2667
4.5,-1.0,6,84.48628
4.5,-0.75,6,84.262405
4.5,-0.5,6,84.261246
4.5,-0.25,6,84.07623
4.5,0.0,6,84.03592
4.5,0.25,6,84.02262
4.5,0.5,6,84.01622
4.5,0.75,6,84.12041
4.5,1.0,6,83.99699
4.5,1.25,6,84.10878
4.5,1.5,6,83.972984
4.5,1.75,6,84.09427
4.5,2.0,6,84.013596
4.5,2.25,6,84.04777
4.5,2.5,6,84.155815
4.5,2.75,6,84.0367
4.5,3.0,6,84.23883
4.5,-5.0,7,82.10154
4.5,-4.75,7,82.22008
4.5,-4.5,7,82.2307
4.5,-4.25,7,82.32394
4.5,-4.0,7,82.56136
4.5,-3.75,7,82.60417
4.5,-3.5,7,82.947945
4.5,-3.25,7,83.22272
4.5,-3.0,7,83.31405
4.5,-2.75,7,83.62992
4.5,-2.5,7,83.6754
4.5,-2.25,7,84.082886
4.5,-2.0,7,84.216385
4.5,-1.75,7,84.55696
4.5,-1.5,7,84.75353
4.5,-1.25,7,84.579
4.5,-1.0,7,84.875755
4.5,-0.75,7,84.61346
4.5,-0.5,7,84.57273
4.5,-0.25,7,84.36812
4.5,0.0,7,84.21531
4.5,0.25,7,84.17466
4.5,0.5,7,84.05514
4.5,0.75,7,84.130486
4.5,1.0,7,83.93192
4.5,1.25,7,84.02914
4.5,1.5,7,83.86959
4.5,1.75,7,83.97855
4.5,2.0,7,83.94056
4.5,2.25,7,83.91639
4.5,2.5,7,84.125336
4.5,2.75,7,84.00378
4.5,3.0,7,84.28666
4.5,-5.0,8,85.35323
4.5,-4.75,8,85.501526
4.5,-4.5,8,85.50612
4.5,-4.25,8,85.59032
4.5,-4.0,8,85.7182
4.5,-3.75,8,85.76105
4.5,-3.5,8,85.95579
4.5,-3.25,8,86.18421
4.5,-3.0,8,86.24386
4.5,-2.75,8,86.49712
4.5,-2.5,8,86.62049
4.5,-2.25,8,87.00026
4.5,-2.0,8,87.165596
4.5,-1.75,8,87.45263
4.5,-1.5,8,87.61617
4.5,-1.25,8,87.4798
4.5,-1.0,8,87.849525
4.5,-0.75,8,87.65952
4.5,-0.5,8,87.65354
4.5,-0.25,8,87.50397
4.5,0.0,8,87.31617
4.5,0.25,8,87.275406
4.5,0.5,8,87.09525
4.5,0.75,8,87.14651
4.5,1.0,8,86.89956
4.5,1.25,8,86.94596
4.5,1.5,8,86.76276
4.5,1.75,8,86.76248
4.5,2.0,8,86.66852
4.5,2.25,8,86.488655
4.5,2.5,8,86.56411
4.5,2.75,8,86.29779
4.5,3.0,8,86.47257
4.5,-5.0,9,87.82558
4.5,-4.75,9,87.89443
4.5,-4.5,9,87.83771
4.5,-4.25,9,87.81658
4.5,-4.0,9,87.907005
4.5,-3.75,9,87.86051
4.5,-3.5,9,87.96981
4.5,-3.25,9,88.09872
4.5,-3.0,9,88.10309
4.5,-2.75,9,88.22429
4.5,-2.5,9,88.247986
4.5,-2.25,9,88.51616
4.5,-2.0,9,88.5611
4.5,-1.75,9,88.84572
4.5,-1.5,9,89.004364
4.5,-1.25,9,88.79304
4.5,-1.0,9,88.9504
4.5,-0.75,9,88.649635
4.5,-0.5,9,88.49579
4.5,-0.25,9,88.26201
4.5,0.0,9,88.05104
4.5,0.25,9,87.934166
4.5,0.5,9,87.79774
4.5,0.75,9,87.81356
4.5,1.0,9,87.59715
4.5,1.25,9,87.65465
4.5,1.5,9,87.484146
4.5,1.75,9,87.537186
4.5,2.0,9,87.465416
4.5,2.25,9,87.378136
4.5,2.5,9,87.449425
4.5,2.75,9,87.19543
4.5,3.0,9,87.36005
4.5,-5.0,10,86.29803
4.5,-4.75,10,86.2892
4.5,-4.5,10,86.24514
4.5,-4.25,10,86.107994
4.5,-4.0,10,86.236626
4.5,-3.75,10,86.09366
4.5,-3.5,10,86.27543
4.5,-3.25,10,86.27291
4.5,-3.0,10,86.29037
4.5,-2.75,10,86.395615
4.5,-2.5,10,86.23566
4.5,-2.25,10,86.45101
4.5,-2.0,10,86.284164
4.5,-1.75,10,86.5165
4.5,-1.5,10,86.51369
4.5,-1.25,10,86.20242
4.5,-1.0,10,86.31709
4.5,-0.75,10,86.03664
4.5,-0.5,10,86.00279
4.5,-0.25,10,85.81415
4.5,0.0,10,85.75799
4.5,0.25,10,85.67271
4.5,0.5,10,85.6437
4.5,0.75,10,85.74231
4.5,1.0,10,85.55282
4.5,1.25,10,85.64591
4.5,1.5,10,85.45423
4.5,1.75,10,85.53844
4.5,2.0,10,85.4504
4.5,2.25,10,85.405334
4.5,2.5,10,85.5111
4.5,2.75,10,85.303925
4.5,3.0,10,85.49896
4.5,-5.0,11,84.656746
4.5,-4.75,11,84.618416
4.5,-4.5,11,84.61801
4.5,-4.25,11,84.40431
4.5,-4.0,11,84.58711
4.5,-3.75,11,84.38115
4.5,-3.5,11,84.53411
4.5,-3.25,11,84.408195
4.5,-3.0,11,84.31889
4.5,-2.75,11,84.34835
4.5,-2.5,11,84.00558
4.5,-2.25,11,84.179184
4.5,-2.0,11,83.77698
4.5,-1.75,11,83.870735
4.5,-1.5,11,83.78747
4.5,-1.25,11,83.40014
4.5,-1.0,11,83.53793
4.5,-0.75,11,83.1702
4.5,-0.5,11,83.06894
4.5,-0.25,11,82.86796
4.5,0.0,11,82.76151
4.5,0.25,11,82.57973
4.5,0.5,11,82.549034
4.5,0.75,11,82.5609
4.5,1.0,11,82.34713
4.5,1.25,11,82.412094
4.5,1.5,11,82.164536
4.5,1.75,11,82.30889
4.5,2.0,11,82.19198
4.5,2.25,11,82.15558
4.5,2.5,11,82.28968
4.5,2.75,11,82.15232
4.5,3.0,11,82.37919
4.5,-5.0,12,83.354576
4.5,-4.75,12,83.30216
4.5,-4.5,12,83.28449
4.5,-4.25,12,83.118965
4.5,-4.0,12,83.28884
4.5,-3.75,12,83.026184
4.5,-3.5,12,83.21569
4.5,-3.25,12,83.14252
4.5,-3.0,12,83.04831
4.5,-2.75,12,83.140785
4.5,-2.5,12,82.876656
4.5,-2.25,12,83.06358
4.5,-2.0,12,82.71459
4.5,-1.75,12,82.872925
4.5,-1.5,12,82.81722
4.5,-1.25,12,82.43321
4.5,-1.0,12,82.51164
4.5,-0.75,12,82.12531
4.5,-0.5,12,81.97731
4.5,-0.25,12,81.75804
4.5,0.0,12,81.644684
4.5,0.25,12,81.38375
4.5,0.5,12,81.38485
4.5,0.75,12,81.38061
4.5,1.0,12,81.166466
4.5,1.25,12,81.24366
4.5,1.5,12,80.95953
4.5,1.75,12,81.10429
4.5,2.0,12,80.93321
4.5,2.25,12,80.83631
4.5,2.5,12,80.87726
4.5,2.75,12,80.63129
4.5,3.0,12,80.83083
4.25,-5.0,1,81.85289
4.25,-4.75,1,81.77082
4.25,-4.5,1,81.79248
4.25,-4.25,1,81.81749
4.25,-4.0,1,81.86383
4.25,-3.75,1,81.7567
4.25,-3.5,1,81.96415
4.25,-3.25,1,81.88148
4.25,-3.0,1,81.963394
4.25,-2.75,1,82.145134
4.25,-2.5,1,82.06073
4.25,-2.25,1,82.33266
4.25,-2.0,1,82.281654
4.25,-1.75,1,82.34074
4.25,-1.5,1,82.191956
4.25,-1.25,1,82.17593
4.25,-1.0,1,82.16464
4.25,-0.75,1,81.966324
4.25,-0.5,1,82.01085
4.25,-0.25,1,81.634636
4.25,0.0,1,81.73796
4.25,0.25,1,81.62294
4.25,0.5,1,81.59198
4.25,0.75,1,81.659035
4.25,1.0,1,81.46385
4.25,1.25,1,81.61717
4.25,1.5,1,81.41691
4.25,1.75,1,81.444305
4.25,2.0,1,81.300964
4.25,2.25,1,81.19615
4.25,2.5,1,81.19444
4.25,2.75,1,81.140976
4.25,3.0,1,81.222595
4.25,-5.0,2,83.020676
4.25,-4.75,2,82.89438
4.25,-4.5,2,82.890686
4.25,-4.25,2,82.86037
4.25,-4.0,2,82.90377
4.25,-3.75,2,82.74965
4.25,-3.5,2,82.934875
4.25,-3.25,2,82.88558
4.25,-3.0,2,82.94028
4.25,-2.75,2,83.17144
4.25,-2.5,2,83.04253
4.25,-2.25,2,83.303406
4.25,-2.0,2,83.26404
4.25,-1.75,2,83.25482
4.25,-1.5,2,83.13662
4.25,-1.25,2,83.09302
4.25,-1.0,2,83.101524
4.25,-0.75,2,82.86892
4.25,-0.5,2,82.89675
4.25,-0.25,2,82.54041
4.25,0.0,2,82.54479
4.25,0.25,2,82.435265
4.25,0.5,2,82.307396
4.25,0.75,2,82.29829
4.25,1.0,2,82.056526
4.25,1.25,2,82.135864
4.25,1.5,2,81.97063
4.25,1.75,2,81.96699
4.25,2.0,2,81.87344
4.25,2.25,2,81.75318
4.25,2.5,2,81.70813
4.25,2.75,2,81.708084
4.25,3.0,2,81.758514
4.25,-5.0,3,82.39964
4.25,-4.75,3,82.25594
4.25,-4.5,3,82.29323
4.25,-4.25,3,82.23559
4.25,-4.0,3,82.257515
4.25,-3.75,3,82.07108
4.25,-3.5,3,82.22247
4.25,-3.25,3,82.14814
4.25,-3.0,3,82.133095
4.25,-2.75,3,82.3833
4.25,-2.5,3,82.1819
4.25,-2.25,3,82.36979
4.25,-2.0,3,82.27646
4.25,-1.75,3,82.22249
4.25,-1.5,3,82.05343
4.25,-1.25,3,81.89967
4.25,-1.0,3,81.93759
4.25,-0.75,3,81.6461
4.25,-0.5,3,81.69631
4.25,-0.25,3,81.44069
4.25,0.0,3,81.47841
4.25,0.25,3,81.45904
4.25,0.5,3,81.333466
4.25,0.75,3,81.35597
4.25,1.0,3,81.12876
4.25,1.25,3,81.220566
4.25,1.5,3,81.11273
4.25,1.75,3,81.134705
4.25,2.0,3,81.13639
4.25,2.25,3,81.05829
4.25,2.5,3,80.98634
4.25,2.75,3,81.00793
4.25,3.0,3,81.02472
4.25,-5.0,4,82.56764
4.25,-4.75,4,82.49134
4.25,-4.5,4,82.48533
4.25,-4.25,4,82.44252
4.25,-4.0,4,82.47136
4.25,-3.75,4,82.26994
4.25,-3.5,4,82.41756
4.25,-3.25,4,82.34139
4.25,-3.0,4,82.29162
4.25,-2.75,4,82.496284
4.25,-2.5,4,82.35543
4.25,-2.25,4,82.52367
4.25,-2.0,4,82.4198
4.25,-1.75,4,82.416916
4.25,-1.5,4,82.28
4.25,-1.25,4,82.13959
4.25,-1.0,4,82.241714
4.25,-0.75,4,81.97074
4.25,-0.5,4,82.04647
4.25,-0.25,4,81.85471
4.25,0.0,4,81.76397
4.25,0.25,4,81.70023
4.25,0.5,4,81.55738
4.25,0.75,4,81.52736
4.25,1.0,4,81.341324
4.25,1.25,4,81.40799
4.25,1.5,4,81.278206
4.25,1.75,4,81.25283
4.25,2.0,4,81.2118
4.25,2.25,4,81.19511
4.25,2.5,4,81.15495
4.25,2.75,4,81.204666
4.25,3.0,4,81.232895
4.25,-5.0,5,84.35036
4.25,-4.75,5,84.26205
4.25,-4.5,5,84.31828
4.25,-4.25,5,84.197
4.25,-4.0,5,84.27582
4.25,-3.75,5,84.06283
4.25,-3.5,5,84.13734
4.25,-3.25,5,84.11247
4.25,-3.0,5,83.98263
4.25,-2.75,5,84.12477
4.25,-2.5,5,83.97976
4.25,-2.25,5,84.12191
4.25,-2.0,5,84.00029
4.25,-1.75,5,84.05859
4.25,-1.5,5,83.98241
4.25,-1.25,5,83.83441
4.25,-1.0,5,84.00716
4.25,-0.75,5,83.69481
4.25,-0.5,5,83.73334
4.25,-0.25,5,83.59464
4.25,0.0,5,83.5015
4.25,0.25,5,83.514435
4.25,0.5,5,83.408844
4.25,0.75,5,83.375496
4.25,1.0,5,83.244644
4.25,1.25,5,83.302635
4.25,1.5,5,83.13991
4.25,1.75,5,83.14991
4.25,2.0,5,83.07821
4.25,2.25,5,83.02621
4.25,2.5,5,82.98302
4.25,2.75,5,82.95316
4.25,3.0,5,82.96597
4.25,-5.0,6,82.807755
4.25,-4.75,6,82.80771
4.25,-4.5,6,82.93949
4.25,-4.25,6,82.884285
4.25,-4.0,6,83.07367
4.25,-3.75,6,82.96073
4.25,-3.5,6,83.09954
4.25,-3.25,6,83.22928
4.25,-3.0,6,83.17511
4.25,-2.75,6,83.42573
4.25,-2.5,6,83.37921
4.25,-2.25,6,83.568634
4.25,-2.0,6,83.551926
4.25,-1.75,6,83.633835
4.25,-1.5,6,83.61679
4.25,-1.25,6,83.597176
4.25,-1.0,6,83.748566
4.25,-0.75,6,83.480774
4.25,-0.5,6,83.5948
4.25,-0.25,6,83.46827
4.25,0.0,6,83.48885
4.25,0.25,6,83.511
4.25,0.5,6,83.50963
4.25,0.75,6,83.576065
4.25,1.0,6,83.51996
4.25,1.25,6,83.70775
4.25,1.5,6,83.53999
4.25,1.75,6,83.63815
4.25,2.0,6,83.56305
4.25,2.25,6,83.612045
4.25,2.5,6,83.68942
4.25,2.75,6,83.67914
4.25,3.0,6,83.83211
4.25,-5.0,7,81.029366
4.25,-4.75,7,81.08503
4.25,-4.5,7,81.202576
4.25,-4.25,7,81.27397
4.25,-4.0,7,81.50602
4.25,-3.75,7,81.615326
4.25,-3.5,7,81.83763
4.25,-3.25,7,82.11581
4.25,-3.0,7,82.195595
4.25,-2.75,7,82.585594
4.25,-2.5,7,82.668274
4.25,-2.25,7,82.97094
4.25,-2.0,7,83.152115
4.25,-1.75,7,83.24295
4.25,-1.5,7,83.40926
4.25,-1.25,7,83.438805
4.25,-1.0,7,83.612206
4.25,-0.75,7,83.409645
4.25,-0.5,7,83.49308
4.25,-0.25,7,83.36994
4.25,0.0,7,83.29527
4.25,0.25,7,83.26866
4.25,0.5,7,83.185265
4.25,0.75,7,83.21619
4.25,1.0,7,83.07426
4.25,1.25,7,83.27287
4.25,1.5,7,83.14081
4.25,1.75,7,83.262024
4.25,2.0,7,83.25702
4.25,2.25,7,83.28597
4.25,2.5,7,83.50295
4.25,2.75,7,83.520584
4.25,3.0,7,83.75188
4.25,-5.0,8,83.96649
4.25,-4.75,8,84.04951
