latitude,longitude,month,"<xarray.DataArray (latitude: 37, longitude: 396)>
array([[341.8422 , 342.39432, 340.72748, ..., 342.56256, 343.59265,
        344.3616 ],
       [344.22052, 343.81616, 341.52805, ..., 343.6329 , 344.28928,
        346.32333],
       [346.69397, 345.5861 , 343.1191 , ..., 344.73755, 345.69162,
        347.9818 ],
       ...,
       [518.6304 , 518.612  , 518.6868 , ..., 518.5764 , 518.3487 ,
        518.7087 ],
       [518.82385, 518.9407 , 518.91925, ..., 519.49927, 519.33923,
        519.3456 ],
       [519.18536, 519.04926, 519.1632 , ..., 519.95636, 520.32745,
        520.0575 ]], dtype=float32)
Coordinates:
  * longitude  (longitude) float64 -5.0 -4.75 -4.5 -4.25 ... 2.25 2.5 2.75 3.0
  * latitude   (latitude) float32 12.0 11.75 11.5 11.25 ... 3.75 3.5 3.25 3.0
    month      (longitude) int64 1 1 1 1 1 1 1 1 1 ... 12 12 12 12 12 12 12 12"
10.25,2.0,4,456.28217
10.25,2.25,4,453.42825
10.25,2.5,4,449.77023
10.25,2.75,4,447.42447
10.25,3.0,4,444.09805
10.25,-5.0,5,482.01053
10.25,-4.75,5,482.53534
10.25,-4.5,5,481.52036
10.25,-4.25,5,484.5095
10.25,-4.0,5,487.66727
10.25,-3.75,5,486.51355
10.25,-3.5,5,485.09537
10.25,-3.25,5,485.44623
10.25,-3.0,5,479.96707
10.25,-2.75,5,479.86172
10.25,-2.5,5,487.15793
10.25,-2.25,5,481.03415
10.25,-2.0,5,479.3334
10.25,-1.75,5,483.0321
10.25,-1.5,5,478.58212
10.25,-1.25,5,474.17447
10.25,-1.0,5,473.39572
10.25,-0.75,5,475.58975
10.25,-0.5,5,475.6127
10.25,-0.25,5,478.5538
10.25,0.0,5,478.77438
10.25,0.25,5,477.81354
10.25,0.5,5,479.8575
10.25,0.75,5,480.89432
10.25,1.0,5,488.74524
10.25,1.25,5,499.51352
10.25,1.5,5,506.95306
10.25,1.75,5,501.55347
10.25,2.0,5,494.32236
10.25,2.25,5,492.29935
10.25,2.5,5,487.15158
10.25,2.75,5,484.23718
10.25,3.0,5,481.24368
10.25,-5.0,6,497.959
10.25,-4.75,6,498.38553
10.25,-4.5,6,497.24033
10.25,-4.25,6,500.00177
10.25,-4.0,6,503.25803
10.25,-3.75,6,502.18
10.25,-3.5,6,501.24326
10.25,-3.25,6,501.50256
10.25,-3.0,6,496.30798
10.25,-2.75,6,497.2583
10.25,-2.5,6,504.09695
10.25,-2.25,6,498.17227
10.25,-2.0,6,497.30002
10.25,-1.75,6,501.57336
10.25,-1.5,6,499.4042
10.25,-1.25,6,495.66638
10.25,-1.0,6,493.8312
10.25,-0.75,6,495.84317
10.25,-0.5,6,495.29324
10.25,-0.25,6,497.80386
10.25,0.0,6,497.83942
10.25,0.25,6,496.42453
10.25,0.5,6,497.42746
10.25,0.75,6,497.32993
10.25,1.0,6,504.80197
10.25,1.25,6,514.7098
10.25,1.5,6,521.6358
10.25,1.75,6,517.42615
10.25,2.0,6,512.2639
10.25,2.25,6,511.66537
10.25,2.5,6,506.9326
10.25,2.75,6,504.72043
10.25,3.0,6,502.46814
10.25,-5.0,7,514.5005
10.25,-4.75,7,515.0171
10.25,-4.5,7,514.59766
10.25,-4.25,7,516.70996
10.25,-4.0,7,518.6712
10.25,-3.75,7,517.5437
10.25,-3.5,7,516.4223
10.25,-3.25,7,515.7067
10.25,-3.0,7,511.60587
10.25,-2.75,7,511.83652
10.25,-2.5,7,516.99396
10.25,-2.25,7,514.1611
10.25,-2.0,7,513.64746
10.25,-1.75,7,516.7183
10.25,-1.5,7,516.9365
10.25,-1.25,7,515.3246
10.25,-1.0,7,513.53204
10.25,-0.75,7,514.99084
10.25,-0.5,7,514.241
10.25,-0.25,7,515.4068
10.25,0.0,7,515.7657
10.25,0.25,7,514.55963
10.25,0.5,7,514.98694
10.25,0.75,7,515.192
10.25,1.0,7,520.9858
10.25,1.25,7,528.26385
10.25,1.5,7,532.1238
10.25,1.75,7,527.5517
10.25,2.0,7,524.0037
10.25,2.25,7,524.3258
10.25,2.5,7,520.72034
10.25,2.75,7,519.7536
10.25,3.0,7,517.09033
10.25,-5.0,8,523.5654
10.25,-4.75,8,524.689
10.25,-4.5,8,525.0225
10.25,-4.25,8,526.8101
10.25,-4.0,8,527.6858
10.25,-3.75,8,527.045
10.25,-3.5,8,526.3008
10.25,-3.25,8,524.7554
10.25,-3.0,8,522.2329
10.25,-2.75,8,522.40283
10.25,-2.5,8,525.47314
10.25,-2.25,8,523.76215
10.25,-2.0,8,523.5771
10.25,-1.75,8,525.524
10.25,-1.5,8,525.82886
10.25,-1.25,8,525.3085
10.25,-1.0,8,524.1412
10.25,-0.75,8,525.8801
10.25,-0.5,8,525.921
10.25,-0.25,8,526.3574
10.25,0.0,8,526.5463
10.25,0.25,8,525.7313
10.25,0.5,8,526.3981
10.25,0.75,8,527.0624
10.25,1.0,8,531.2653
10.25,1.25,8,535.893
10.25,1.5,8,537.65955
10.25,1.75,8,532.7742
10.25,2.0,8,529.5605
10.25,2.25,8,530.0914
10.25,2.5,8,526.69617
10.25,2.75,8,526.87946
10.25,3.0,8,524.7934
10.25,-5.0,9,522.1317
10.25,-4.75,9,523.8454
10.25,-4.5,9,524.61957
10.25,-4.25,9,526.0088
10.25,-4.0,9,526.3313
10.25,-3.75,9,526.12604
10.25,-3.5,9,526.4126
10.25,-3.25,9,524.9749
10.25,-3.0,9,523.02155
10.25,-2.75,9,524.0107
10.25,-2.5,9,526.7329
10.25,-2.25,9,524.84015
10.25,-2.0,9,525.4015
10.25,-1.75,9,527.2085
10.25,-1.5,9,526.6352
10.25,-1.25,9,525.3652
10.25,-1.0,9,523.9871
10.25,-0.75,9,526.0551
10.25,-0.5,9,526.3137
10.25,-0.25,9,527.03436
10.25,0.0,9,526.7777
10.25,0.25,9,525.858
10.25,0.5,9,526.58826
10.25,0.75,9,527.28925
10.25,1.0,9,531.9072
10.25,1.25,9,535.7678
10.25,1.5,9,536.728
10.25,1.75,9,531.15656
10.25,2.0,9,527.81213
10.25,2.25,9,528.33344
10.25,2.5,9,524.4859
10.25,2.75,9,524.9221
10.25,3.0,9,522.8251
10.25,-5.0,10,504.51926
10.25,-4.75,10,507.06027
10.25,-4.5,10,508.14426
10.25,-4.25,10,509.74503
10.25,-4.0,10,509.19717
10.25,-3.75,10,505.49985
10.25,-3.5,10,505.40518
10.25,-3.25,10,504.30795
10.25,-3.0,10,497.41776
10.25,-2.75,10,499.70828
10.25,-2.5,10,505.6508
10.25,-2.25,10,497.85922
10.25,-2.0,10,499.27524
10.25,-1.75,10,503.88535
10.25,-1.5,10,500.6754
10.25,-1.25,10,499.6005
10.25,-1.0,10,500.2576
10.25,-0.75,10,504.29526
10.25,-0.5,10,504.69992
10.25,-0.25,10,507.34256
10.25,0.0,10,507.56662
10.25,0.25,10,506.4663
10.25,0.5,10,508.60257
10.25,0.75,10,509.59006
10.25,1.0,10,516.9009
10.25,1.25,10,520.18634
10.25,1.5,10,514.4978
10.25,1.75,10,501.75677
10.25,2.0,10,497.02362
10.25,2.25,10,498.21042
10.25,2.5,10,493.3981
10.25,2.75,10,492.57785
10.25,3.0,10,490.80795
10.25,-5.0,11,437.7732
10.25,-4.75,11,440.89417
10.25,-4.5,11,441.33536
10.25,-4.25,11,443.15146
10.25,-4.0,11,441.51456
10.25,-3.75,11,434.28467
10.25,-3.5,11,431.51474
10.25,-3.25,11,429.7734
10.25,-3.0,11,421.1912
10.25,-2.75,11,423.8164
10.25,-2.5,11,428.54724
10.25,-2.25,11,416.75473
10.25,-2.0,11,418.78632
10.25,-1.75,11,422.67252
10.25,-1.5,11,419.11758
10.25,-1.25,11,420.27368
10.25,-1.0,11,423.19766
10.25,-0.75,11,427.99463
10.25,-0.5,11,425.6605
10.25,-0.25,11,428.2181
10.25,0.0,11,427.8641
10.25,0.25,11,428.4509
10.25,0.5,11,433.45657
10.25,0.75,11,432.664
10.25,1.0,11,440.21292
10.25,1.25,11,439.37405
10.25,1.5,11,424.23154
10.25,1.75,11,411.81943
10.25,2.0,11,413.37344
10.25,2.25,11,414.44492
10.25,2.5,11,411.63144
10.25,2.75,11,410.85007
10.25,3.0,11,407.64856
10.25,-5.0,12,371.64044
10.25,-4.75,12,372.40778
10.25,-4.5,12,370.34583
10.25,-4.25,12,371.08755
10.25,-4.0,12,370.7225
10.25,-3.75,12,368.32108
10.25,-3.5,12,367.50836
10.25,-3.25,12,366.64395
10.25,-3.0,12,364.02017
10.25,-2.75,12,365.12186
10.25,-2.5,12,365.79868
10.25,-2.25,12,360.84625
10.25,-2.0,12,362.38193
10.25,-1.75,12,361.91324
10.25,-1.5,12,361.30942
10.25,-1.25,12,363.47156
10.25,-1.0,12,364.261
10.25,-0.75,12,366.30054
10.25,-0.5,12,363.87585
10.25,-0.25,12,365.29776
10.25,0.0,12,364.23978
10.25,0.25,12,363.62006
10.25,0.5,12,366.0501
10.25,0.75,12,366.97845
10.25,1.0,12,372.73596
10.25,1.25,12,372.18207
10.25,1.5,12,366.47067
10.25,1.75,12,363.28522
10.25,2.0,12,367.10788
10.25,2.25,12,367.21417
10.25,2.5,12,365.29202
10.25,2.75,12,365.92004
10.25,3.0,12,363.67017
10.0,-5.0,1,355.51743
10.0,-4.75,1,355.6898
10.0,-4.5,1,355.07886
10.0,-4.25,1,356.19125
10.0,-4.0,1,356.00064
10.0,-3.75,1,352.29294
10.0,-3.5,1,350.54346
10.0,-3.25,1,350.30154
10.0,-3.0,1,348.29437
10.0,-2.75,1,348.7961
10.0,-2.5,1,350.8683
10.0,-2.25,1,347.2711
10.0,-2.0,1,348.04254
10.0,-1.75,1,350.8135
10.0,-1.5,1,349.3932
10.0,-1.25,1,346.76944
10.0,-1.0,1,347.48843
10.0,-0.75,1,348.94443
10.0,-0.5,1,346.5928
10.0,-0.25,1,348.3079
10.0,0.0,1,347.28818
10.0,0.25,1,348.26996
10.0,0.5,1,350.87494
10.0,0.75,1,352.00327
10.0,1.0,1,356.85538
10.0,1.25,1,354.9847
10.0,1.5,1,352.69174
10.0,1.75,1,354.09592
10.0,2.0,1,356.8369
10.0,2.25,1,355.86072
10.0,2.5,1,356.35593
10.0,2.75,1,358.04053
10.0,3.0,1,357.38544
10.0,-5.0,2,361.7729
10.0,-4.75,2,361.97974
10.0,-4.5,2,361.78098
10.0,-4.25,2,363.8304
10.0,-4.0,2,364.2227
10.0,-3.75,2,360.85403
10.0,-3.5,2,358.51477
10.0,-3.25,2,357.30844
10.0,-3.0,2,354.63498
10.0,-2.75,2,353.92538
10.0,-2.5,2,355.9255
10.0,-2.25,2,352.9581
10.0,-2.0,2,353.1021
10.0,-1.75,2,356.26215
10.0,-1.5,2,354.9498
10.0,-1.25,2,351.90637
10.0,-1.0,2,352.74142
10.0,-0.75,2,354.70297
10.0,-0.5,2,354.20392
10.0,-0.25,2,356.4503
10.0,0.0,2,355.68887
10.0,0.25,2,357.22235
10.0,0.5,2,359.32846
10.0,0.75,2,359.08524
10.0,1.0,2,361.9342
10.0,1.25,2,360.46774
10.0,1.5,2,359.20145
10.0,1.75,2,360.63416
10.0,2.0,2,363.86395
10.0,2.25,2,363.51724
10.0,2.5,2,364.23898
10.0,2.75,2,365.28757
10.0,3.0,2,363.93008
10.0,-5.0,3,411.65366
10.0,-4.75,3,411.5558
10.0,-4.5,3,412.17392
10.0,-4.25,3,415.85193
10.0,-4.0,3,417.7687
10.0,-3.75,3,414.46988
10.0,-3.5,3,411.34207
10.0,-3.25,3,409.63266
10.0,-3.0,3,405.2822
10.0,-2.75,3,404.53983
10.0,-2.5,3,408.5477
10.0,-2.25,3,404.0005
10.0,-2.0,3,402.32007
10.0,-1.75,3,406.57278
10.0,-1.5,3,403.8844
10.0,-1.25,3,398.9219
10.0,-1.0,3,400.29797
10.0,-0.75,3,403.21823
10.0,-0.5,3,403.76285
10.0,-0.25,3,406.90326
10.0,0.0,3,406.93356
10.0,0.25,3,409.40616
10.0,0.5,3,412.47192
10.0,0.75,3,411.68106
10.0,1.0,3,414.01773
10.0,1.25,3,413.23636
10.0,1.5,3,411.35025
10.0,1.75,3,410.5867
10.0,2.0,3,410.75632
10.0,2.25,3,409.12073
10.0,2.5,3,409.37943
10.0,2.75,3,409.43903
10.0,3.0,3,407.24374
10.0,-5.0,4,461.32092
10.0,-4.75,4,461.45175
10.0,-4.5,4,462.9816
10.0,-4.25,4,467.18497
10.0,-4.0,4,470.87955
10.0,-3.75,4,468.79648
10.0,-3.5,4,465.57755
10.0,-3.25,4,465.2759
10.0,-3.0,4,459.44174
10.0,-2.75,4,458.30493
10.0,-2.5,4,465.5632
10.0,-2.25,4,459.25443
10.0,-2.0,4,456.30157
10.0,-1.75,4,462.9996
10.0,-1.5,4,458.15775
10.0,-1.25,4,449.78207
10.0,-1.0,4,450.32382
10.0,-0.75,4,452.33707
10.0,-0.5,4,452.73715
10.0,-0.25,4,456.728
10.0,0.0,4,456.36642
10.0,0.25,4,458.1807
10.0,0.5,4,461.41122
10.0,0.75,4,461.04544
10.0,1.0,4,466.49158
10.0,1.25,4,469.60614
10.0,1.5,4,470.91275
10.0,1.75,4,469.90106
10.0,2.0,4,464.67087
10.0,2.25,4,460.25662
10.0,2.5,4,458.74838
10.0,2.75,4,457.5316
10.0,3.0,4,455.19815
10.0,-5.0,5,483.64645
10.0,-4.75,5,483.0936
10.0,-4.5,5,483.54245
10.0,-4.25,5,487.79794
10.0,-4.0,5,492.54224
10.0,-3.75,5,491.23074
10.0,-3.5,5,488.60684
10.0,-3.25,5,488.93704
10.0,-3.0,5,482.58456
10.0,-2.75,5,482.5137
10.0,-2.5,5,492.63574
10.0,-2.25,5,485.35754
10.0,-2.0,5,483.34482
10.0,-1.75,5,493.3037
10.0,-1.5,5,487.2668
10.0,-1.25,5,477.27917
10.0,-1.0,5,476.92307
10.0,-0.75,5,477.31284
10.0,-0.5,5,477.27762
10.0,-0.25,5,482.2358
10.0,0.0,5,481.73312
10.0,0.25,5,483.12027
10.0,0.5,5,485.86255
10.0,0.75,5,485.75772
10.0,1.0,5,494.5546
10.0,1.25,5,499.33975
10.0,1.5,5,504.37292
10.0,1.75,5,506.98453
10.0,2.0,5,499.6912
10.0,2.25,5,495.1743
10.0,2.5,5,493.21555
10.0,2.75,5,491.334
10.0,3.0,5,489.97946
10.0,-5.0,6,497.72562
10.0,-4.75,6,497.16864
10.0,-4.5,6,497.55624
10.0,-4.25,6,501.83374
10.0,-4.0,6,507.23904
10.0,-3.75,6,505.80234
10.0,-3.5,6,503.4827
10.0,-3.25,6,503.29477
10.0,-3.0,6,497.35837
10.0,-2.75,6,498.1835
10.0,-2.5,6,507.54376
10.0,-2.25,6,500.9754
10.0,-2.0,6,499.84448
10.0,-1.75,6,510.39026
10.0,-1.5,6,506.5552
10.0,-1.25,6,497.05453
10.0,-1.0,6,495.6862
10.0,-0.75,6,496.24283
10.0,-0.5,6,495.72864
10.0,-0.25,6,500.39157
10.0,0.0,6,500.4324
10.0,0.25,6,501.11328
10.0,0.5,6,502.27756
10.0,0.75,6,501.32785
10.0,1.0,6,510.262
10.0,1.25,6,514.0587
10.0,1.5,6,518.001
10.0,1.75,6,521.33923
10.0,2.0,6,515.44995
10.0,2.25,6,512.28577
10.0,2.5,6,510.7921
10.0,2.75,6,509.4536
10.0,3.0,6,509.2793
10.0,-5.0,7,512.78217
10.0,-4.75,7,513.18256
10.0,-4.5,7,514.5642
10.0,-4.25,7,518.54236
10.0,-4.0,7,522.547
10.0,-3.75,7,520.3607
10.0,-3.5,7,517.676
10.0,-3.25,7,516.568
10.0,-3.0,7,511.6035
10.0,-2.75,7,511.717
10.0,-2.5,7,518.8341
10.0,-2.25,7,515.5835
10.0,-2.0,7,514.467
10.0,-1.75,7,522.77216
10.0,-1.5,7,523.3147
10.0,-1.25,7,516.35
10.0,-1.0,7,513.62946
10.0,-0.75,7,514.2983
10.0,-0.5,7,513.0682
10.0,-0.25,7,516.18506
10.0,0.0,7,517.22253
10.0,0.25,7,517.4403
10.0,0.5,7,518.0569
10.0,0.75,7,517.6286
10.0,1.0,7,524.3132
10.0,1.25,7,526.23303
10.0,1.5,7,528.2475
10.0,1.75,7,530.8129
10.0,2.0,7,526.30896
10.0,2.25,7,524.4245
10.0,2.5,7,523.7418
10.0,2.75,7,522.6442
10.0,3.0,7,521.9847
10.0,-5.0,8,521.66437
10.0,-4.75,8,522.9514
10.0,-4.5,8,524.98303
10.0,-4.25,8,528.9112
10.0,-4.0,8,531.5636
10.0,-3.75,8,528.9842
10.0,-3.5,8,526.65393
10.0,-3.25,8,525.05585
10.0,-3.0,8,521.6403
10.0,-2.75,8,521.6783
10.0,-2.5,8,526.38257
10.0,-2.25,8,524.8647
10.0,-2.0,8,524.1531
10.0,-1.75,8,529.61743
10.0,-1.5,8,531.0489
10.0,-1.25,8,526.2806
10.0,-1.0,8,523.50714
10.0,-0.75,8,524.93524
10.0,-0.5,8,524.2605
10.0,-0.25,8,526.0115
10.0,0.0,8,526.8191
10.0,0.25,8,526.8668
10.0,0.5,8,528.0926
10.0,0.75,8,528.3269
10.0,1.0,8,532.71576
10.0,1.25,8,532.8763
10.0,1.5,8,533.9315
10.0,1.75,8,535.53143
10.0,2.0,8,530.63635
10.0,2.25,8,528.9746
10.0,2.5,8,528.6413
10.0,2.75,8,528.211
10.0,3.0,8,527.8866
10.0,-5.0,9,520.69
10.0,-4.75,9,522.6264
10.0,-4.5,9,525.2451
10.0,-4.25,9,529.41125
10.0,-4.0,9,531.54315
10.0,-3.75,9,528.56647
10.0,-3.5,9,527.035
10.0,-3.25,9,525.79083
10.0,-3.0,9,523.0712
10.0,-2.75,9,523.8316
10.0,-2.5,9,527.8556
10.0,-2.25,9,526.3618
10.0,-2.0,9,526.76385
10.0,-1.75,9,531.45544
10.0,-1.5,9,531.6976
10.0,-1.25,9,526.7926
10.0,-1.0,9,524.182
10.0,-0.75,9,526.06757
10.0,-0.5,9,525.5176
10.0,-0.25,9,527.2452
10.0,0.0,9,527.2679
10.0,0.25,9,527.12555
10.0,0.5,9,528.64935
10.0,0.75,9,528.9702
10.0,1.0,9,533.50684
10.0,1.25,9,532.7947
10.0,1.5,9,533.49176
10.0,1.75,9,534.1045
10.0,2.0,9,528.2343
10.0,2.25,9,526.824
10.0,2.5,9,526.2673
10.0,2.75,9,526.2107
10.0,3.0,9,526.2837
10.0,-5.0,10,504.20575
10.0,-4.75,10,506.14267
10.0,-4.5,10,509.7819
10.0,-4.25,10,514.7562
10.0,-4.0,10,515.7227
10.0,-3.75,10,509.25592
10.0,-3.5,10,507.09723
10.0,-3.25,10,506.36792
10.0,-3.0,10,498.46848
10.0,-2.75,10,500.93887
10.0,-2.5,10,509.9674
10.0,-2.25,10,501.44858
10.0,-2.0,10,503.4238
10.0,-1.75,10,513.3617
10.0,-1.5,10,508.1586
10.0,-1.25,10,502.17575
10.0,-1.0,10,502.80963
10.0,-0.75,10,506.1195
10.0,-0.5,10,506.84235
10.0,-0.25,10,511.1584
10.0,0.0,10,511.39154
10.0,0.25,10,512.16956
10.0,0.5,10,513.82245
10.0,0.75,10,512.35046
10.0,1.0,10,519.6196
10.0,1.25,10,518.0726
10.0,1.5,10,514.8455
10.0,1.75,10,511.39758
10.0,2.0,10,501.59915
10.0,2.25,10,499.03537
10.0,2.5,10,498.1804
10.0,2.75,10,497.3116
10.0,3.0,10,497.04816
10.0,-5.0,11,443.1719
10.0,-4.75,11,445.31793
10.0,-4.5,11,448.82516
10.0,-4.25,11,454.8683
10.0,-4.0,11,454.7633
10.0,-3.75,11,443.56015
10.0,-3.5,11,438.68674
10.0,-3.25,11,437.0231
10.0,-3.0,11,425.56824
10.0,-2.75,11,429.1475
10.0,-2.5,11,438.4949
10.0,-2.25,11,424.0106
10.0,-2.0,11,427.43326
10.0,-1.75,11,439.79834
10.0,-1.5,11,431.70273
10.0,-1.25,11,425.5023
10.0,-1.0,11,430.00638
10.0,-0.75,11,434.46048
10.0,-0.5,11,434.08743
10.0,-0.25,11,440.18912
10.0,0.0,11,439.14053
10.0,0.25,11,442.38663
10.0,0.5,11,446.03683
10.0,0.75,11,440.061
10.0,1.0,11,447.3862
10.0,1.25,11,442.16092
10.0,1.5,11,429.30942
10.0,1.75,11,425.3601
10.0,2.0,11,422.1582
10.0,2.25,11,420.16238
10.0,2.5,11,420.59158
10.0,2.75,11,419.82834
10.0,3.0,11,417.69647
10.0,-5.0,12,375.18445
10.0,-4.75,12,375.8487
10.0,-4.5,12,376.572
10.0,-4.25,12,379.25882
10.0,-4.0,12,378.93344
10.0,-3.75,12,372.68323
10.0,-3.5,12,370.7325
10.0,-3.25,12,370.59338
10.0,-3.0,12,366.22363
10.0,-2.75,12,368.12247
10.0,-2.5,12,371.18246
10.0,-2.25,12,364.8477
10.0,-2.0,12,367.06796
10.0,-1.75,12,371.18326
10.0,-1.5,12,368.4899
10.0,-1.25,12,366.45297
10.0,-1.0,12,368.8845
10.0,-0.75,12,370.79263
10.0,-0.5,12,367.96548
10.0,-0.25,12,371.05246
10.0,0.0,12,370.1571
10.0,0.25,12,371.8225
10.0,0.5,12,374.828
10.0,0.75,12,374.03714
10.0,1.0,12,379.58603
10.0,1.25,12,374.9249
10.0,1.5,12,367.85828
10.0,1.75,12,368.59402
10.0,2.0,12,370.98624
10.0,2.25,12,369.86435
10.0,2.5,12,370.64795
10.0,2.75,12,371.74667
10.0,3.0,12,370.77423
9.75,-5.0,1,357.60873
9.75,-4.75,1,360.29456
9.75,-4.5,1,361.05423
9.75,-4.25,1,362.99545
9.75,-4.0,1,362.08603
9.75,-3.75,1,356.55078
9.75,-3.5,1,354.73535
9.75,-3.25,1,353.70743
9.75,-3.0,1,350.84164
9.75,-2.75,1,351.63852
9.75,-2.5,1,353.66675
9.75,-2.25,1,349.743
9.75,-2.0,1,353.02628
9.75,-1.75,1,357.16364
9.75,-1.5,1,351.66547
9.75,-1.25,1,347.97296
9.75,-1.0,1,350.844
9.75,-0.75,1,352.9476
9.75,-0.5,1,351.74545
9.75,-0.25,1,354.17612
9.75,0.0,1,352.21063
9.75,0.25,1,354.5519
9.75,0.5,1,361.27554
9.75,0.75,1,361.50955
9.75,1.0,1,362.09485
9.75,1.25,1,358.31403
9.75,1.5,1,356.65555
9.75,1.75,1,358.912
9.75,2.0,1,359.5455
9.75,2.25,1,359.2145
9.75,2.5,1,362.3775
9.75,2.75,1,363.8679
9.75,3.0,1,362.84476
9.75,-5.0,2,367.88254
9.75,-4.75,2,369.33432
9.75,-4.5,2,369.78696
9.75,-4.25,2,372.3458
9.75,-4.0,2,372.3511
9.75,-3.75,2,368.02896
9.75,-3.5,2,366.22702
9.75,-3.25,2,364.4542
9.75,-3.0,2,360.53607
9.75,-2.75,2,359.59
9.75,-2.5,2,361.21677
9.75,-2.25,2,357.69565
9.75,-2.0,2,359.69394
9.75,-1.75,2,364.3165
9.75,-1.5,2,359.59155
9.75,-1.25,2,355.41013
9.75,-1.0,2,358.72852
9.75,-0.75,2,361.4752
9.75,-0.5,2,362.06854
9.75,-0.25,2,365.38934
9.75,0.0,2,363.59372
9.75,0.25,2,365.8616
9.75,0.5,2,371.07147
9.75,0.75,2,370.17075
9.75,1.0,2,369.9196
9.75,1.25,2,366.54202
9.75,1.5,2,366.0746
9.75,1.75,2,368.91385
9.75,2.0,2,370.19626
9.75,2.25,2,370.19885
9.75,2.5,2,372.93607
9.75,2.75,2,374.21048
9.75,3.0,2,372.4656
9.75,-5.0,3,420.59885
9.75,-4.75,3,420.4547
9.75,-4.5,3,420.97003
9.75,-4.25,3,424.9521
9.75,-4.0,3,426.74268
9.75,-3.75,3,424.02316
9.75,-3.5,3,422.41296
9.75,-3.25,3,420.4257
9.75,-3.0,3,414.88025
9.75,-2.75,3,413.5205
9.75,-2.5,3,416.8444
9.75,-2.25,3,411.57428
9.75,-2.0,3,411.813
9.75,-1.75,3,417.75204
9.75,-1.5,3,410.95682
9.75,-1.25,3,404.1847
9.75,-1.0,3,408.5015
9.75,-0.75,3,412.02078
9.75,-0.5,3,413.94492
9.75,-0.25,3,418.84155
9.75,0.0,3,416.58035
9.75,0.25,3,419.18863
9.75,0.5,3,425.3154
9.75,0.75,3,423.47012
9.75,1.0,3,424.2095
9.75,1.25,3,422.07877
9.75,1.5,3,420.21646
9.75,1.75,3,421.20673
9.75,2.0,3,419.14017
9.75,2.25,3,417.4212
9.75,2.5,3,419.7014
9.75,2.75,3,420.35605
9.75,3.0,3,418.49478
9.75,-5.0,4,467.1467
9.75,-4.75,4,466.733
9.75,-4.5,4,467.7988
9.75,-4.25,4,472.11307
9.75,-4.0,4,475.26288
9.75,-3.75,4,474.44852
9.75,-3.5,4,473.10837
9.75,-3.25,4,472.33466
9.75,-3.0,4,465.9787
9.75,-2.75,4,464.49347
9.75,-2.5,4,470.62375
9.75,-2.25,4,463.5336
9.75,-2.0,4,463.07626
9.75,-1.75,4,471.9863
9.75,-1.5,4,462.39438
9.75,-1.25,4,451.8945
9.75,-1.0,4,455.77667
9.75,-0.75,4,457.74295
9.75,-0.5,4,459.90695
9.75,-0.25,4,466.41263
9.75,0.0,4,462.74826
9.75,0.25,4,464.22806
9.75,0.5,4,470.683
9.75,0.75,4,469.7214
9.75,1.0,4,474.98428
9.75,1.25,4,476.34506
9.75,1.5,4,475.83224
9.75,1.75,4,476.80942
9.75,2.0,4,469.47885
9.75,2.25,4,465.04373
9.75,2.5,4,466.72556
9.75,2.75,4,466.29218
9.75,3.0,4,465.17154
9.75,-5.0,5,486.41055
9.75,-4.75,5,486.76743
9.75,-4.5,5,486.8701
9.75,-4.25,5,491.10376
9.75,-4.0,5,494.86307
9.75,-3.75,5,494.76166
9.75,-3.5,5,494.14682
9.75,-3.25,5,493.20267
9.75,-3.0,5,486.70154
9.75,-2.75,5,486.3071
9.75,-2.5,5,494.86716
9.75,-2.25,5,487.16745
9.75,-2.0,5,488.24603
9.75,-1.75,5,500.73697
9.75,-1.5,5,488.5945
9.75,-1.25,5,476.48413
9.75,-1.0,5,480.495
9.75,-0.75,5,480.5221
9.75,-0.5,5,482.74295
9.75,-0.25,5,490.02194
9.75,0.0,5,485.09177
9.75,0.25,5,485.95645
9.75,0.5,5,492.38364
9.75,0.75,5,492.39365
9.75,1.0,5,501.96432
9.75,1.25,5,505.04752
9.75,1.5,5,506.80106
9.75,1.75,5,510.77618
9.75,2.0,5,500.90616
9.75,2.25,5,496.32178
9.75,2.5,5,498.25772
9.75,2.75,5,496.53903
9.75,3.0,5,496.4656
9.75,-5.0,6,498.39108
9.75,-4.75,6,499.6711
9.75,-4.5,6,499.55753
9.75,-4.25,6,503.98587
9.75,-4.0,6,508.47244
9.75,-3.75,6,507.97867
9.75,-3.5,6,507.58624
9.75,-3.25,6,505.7766
9.75,-3.0,6,500.03833
9.75,-2.75,6,500.3264
9.75,-2.5,6,508.02847
9.75,-2.25,6,501.4413
9.75,-2.0,6,503.59476
9.75,-1.75,6,516.8766
9.75,-1.5,6,506.22342
9.75,-1.25,6,494.6284
9.75,-1.0,6,498.117
9.75,-0.75,6,498.44077
9.75,-0.5,6,500.2891
9.75,-0.25,6,507.07022
9.75,0.0,6,502.75302
9.75,0.25,6,502.40762
9.75,0.5,6,507.2108
9.75,0.75,6,506.94437
9.75,1.0,6,516.48364
9.75,1.25,6,518.7583
9.75,1.5,6,519.5228
9.75,1.75,6,523.96027
9.75,2.0,6,515.31354
9.75,2.25,6,511.35696
9.75,2.5,6,513.1442
9.75,2.75,6,512.0353
9.75,3.0,6,513.41064
9.75,-5.0,7,512.16345
9.75,-4.75,7,515.56934
9.75,-4.5,7,516.29425
9.75,-4.25,7,520.1028
9.75,-4.0,7,523.85425
